Aggregate,Microwave,Fridge
700.6800000000001,3.0,486.0
702.03,3.0,486.0
701.26,3.0,486.0
700.87,3.0,486.0
700.58,3.0,486.0
702.27,3.0,486.0
700.5500000000001,3.0,486.0
700.74,3.0,486.0
701.9100000000001,3.0,486.0
701.36,3.0,486.0
701.79,3.0,486.0
703.0600000000001,3.0,486.0
701.84,3.0,486.0
700.02,3.0,486.0
700.61,3.0,486.0
699.01,3.0,486.0
701.2299999999999,3.0,486.0
700.9599999999999,3.0,485.0
699.49,3.0,485.0
701.62,3.0,486.0
703.5799999999999,3.0,486.0
700.1300000000001,3.0,486.0
702.67,3.0,486.0
702.51,3.0,486.0
700.7299999999999,3.0,486.0
699.8199999999999,3.0,486.0
702.4200000000001,3.0,486.0
702.9,3.0,485.0
699.37,3.0,485.0
699.21,3.0,486.0
700.4200000000001,3.0,485.0
702.3800000000001,3.0,485.0
700.66,3.0,485.0
700.85,3.0,486.0
701.27,3.0,486.0
699.1800000000001,3.0,485.0
697.5200000000001,3.0,485.0
699.0600000000001,3.0,486.0
699.05,3.0,485.0
698.6800000000001,3.0,485.0
698.61,3.0,485.0
700.39,3.0,485.0
699.26,3.0,485.0
699.37,3.0,486.0
698.96,3.0,485.0
697.9300000000001,3.0,485.0
699.68,3.0,486.0
700.3299999999999,3.0,485.0
699.18,3.0,485.0
700.73,3.0,485.0
699.67,3.0,485.0
699.63,3.0,485.0
699.99,3.0,485.0
698.05,3.0,485.0
699.88,3.0,486.0
701.5,3.0,485.0
703.25,3.0,485.0
702.5300000000001,3.0,486.0
701.6400000000001,3.0,486.0
703.14,3.0,486.0
702.5,3.0,486.0
704.38,3.0,486.0
703.5,3.0,486.0
703.81,3.0,486.0
702.66,3.0,486.0
702.11,3.0,486.0
703.8000000000001,3.0,486.0
701.57,3.0,486.0
703.86,3.0,486.0
704.29,3.0,486.0
701.45,3.0,486.0
704.2800000000001,3.0,486.0
704.0400000000001,3.0,486.0
702.78,3.0,486.0
700.53,3.0,486.0
703.22,3.0,486.0
703.9000000000001,3.0,486.0
701.21,3.0,486.0
699.76,3.0,486.0
702.28,3.0,486.0
700.29,3.0,486.0
698.12,3.0,486.0
699.82,3.0,486.0
701.5,3.0,486.0
700.14,3.0,486.0
699.7700000000001,3.0,486.0
698.8499999999999,3.0,486.0
698.77,3.0,486.0
699.99,4.0,486.0
698.6500000000001,3.0,486.0
700.9,3.0,486.0
699.88,3.0,486.0
701.0400000000001,3.0,486.0
700.18,3.0,486.0
698.57,3.0,485.0
698.1099999999999,3.0,485.0
222.37,3.0,1.0
222.64,3.0,1.0
222.62,3.0,1.0
222.62,3.0,1.0
224.17,3.0,1.0
226.25,3.0,1.0
225.33,3.0,1.0
225.66,3.0,1.0
225.66000000000005,3.0,1.0
225.84,3.0,1.0
530.74,3.0,1.0
706.9000000000001,3.0,488.0
707.77,3.0,488.0
707.56,3.0,488.0
707.16,3.0,487.0
706.54,3.0,487.0
705.8000000000001,3.0,487.0
705.53,3.0,487.0
228.31,3.0,1.0
228.26,3.0,1.0
227.42,3.0,1.0
225.14,3.0,1.0
225.93,3.0,1.0
224.63,3.0,1.0
224.87,3.0,1.0
224.3,3.0,1.0
224.05,3.0,1.0
225.18,3.0,1.0
224.66,3.0,1.0
224.52,3.0,1.0
224.08,3.0,1.0
224.76,3.0,1.0
225.1,3.0,1.0
226.04,3.0,1.0
224.87,3.0,1.0
225.62,3.0,1.0
224.97,3.0,1.0
226.09,3.0,1.0
225.63,3.0,1.0
224.87,3.0,1.0
225.19,4.0,1.0
225.84,3.0,1.0
225.86,3.0,1.0
225.97,3.0,1.0
225.73,3.0,1.0
226.28,3.0,1.0
225.24,3.0,1.0
224.6,3.0,1.0
224.64,3.0,1.0
224.12,3.0,1.0
225.59,3.0,1.0
223.69,3.0,1.0
224.41,3.0,1.0
224.06,3.0,1.0
223.85,3.0,1.0
224.37,3.0,1.0
224.43,3.0,1.0
223.87,3.0,1.0
224.21,3.0,1.0
224.07,3.0,1.0
223.5,3.0,1.0
223.89,3.0,1.0
224.14,3.0,1.0
223.46,3.0,1.0
223.69,3.0,1.0
223.68,3.0,1.0
224.16000000000005,3.0,1.0
223.62,3.0,1.0
223.48,3.0,1.0
223.54,3.0,1.0
223.12,3.0,1.0
223.68,3.0,1.0
223.75,3.0,1.0
225.78,3.0,1.0
224.17,3.0,1.0
224.28,3.0,1.0
224.12,3.0,1.0
223.78,3.0,1.0
225.73,3.0,1.0
224.54,3.0,1.0
225.07,3.0,1.0
224.42,3.0,1.0
225.49,3.0,1.0
223.79,3.0,1.0
224.09,3.0,1.0
224.05,3.0,1.0
224.16,3.0,1.0
226.59,3.0,1.0
227.24,3.0,1.0
228.5,3.0,1.0
228.12,3.0,1.0
229.07,3.0,1.0
228.04,3.0,1.0
228.86,3.0,1.0
228.76,3.0,1.0
229.97,3.0,1.0
228.37,3.0,1.0
228.58,3.0,1.0
228.62,3.0,1.0
227.9,3.0,1.0
228.46,3.0,1.0
227.89,3.0,1.0
229.2,3.0,1.0
229.87,3.0,1.0
228.35,3.0,1.0
229.08,3.0,1.0
228.45,3.0,1.0
227.31,3.0,1.0
228.27,3.0,1.0
226.96,3.0,1.0
227.16,3.0,1.0
226.44,3.0,1.0
227.13,3.0,1.0
228.42,3.0,1.0
227.1,3.0,1.0
227.09,3.0,1.0
226.46,3.0,1.0
226.65,3.0,1.0
227.71,3.0,1.0
225.82,3.0,1.0
226.43,3.0,1.0
226.08,3.0,1.0
226.1,3.0,1.0
226.47,3.0,1.0
226.01,3.0,1.0
226.71,3.0,1.0
226.75,3.0,1.0
226.96,3.0,1.0
227.16,3.0,1.0
226.39,3.0,1.0
226.39,3.0,0.0
226.86,3.0,1.0
226.46,3.0,1.0
226.89,3.0,1.0
225.93,3.0,1.0
226.35,3.0,1.0
226.42,3.0,1.0
225.43,3.0,1.0
225.85,4.0,1.0
225.76,3.0,1.0
227.0,3.0,1.0
226.25,3.0,1.0
226.72,3.0,1.0
227.44,3.0,1.0
225.74,3.0,1.0
226.07,3.0,1.0
226.33,3.0,1.0
226.7,3.0,1.0
227.28,3.0,1.0
226.44,3.0,1.0
225.08,3.0,1.0
224.56,3.0,1.0
224.47000000000003,3.0,1.0
223.13,3.0,1.0
224.55,3.0,1.0
226.54,3.0,1.0
225.84,3.0,1.0
225.16,3.0,1.0
226.0,3.0,1.0
225.77,3.0,1.0
225.56,3.0,1.0
225.26,3.0,1.0
229.0,3.0,1.0
227.43,3.0,1.0
226.56,3.0,1.0
226.85,3.0,1.0
226.99,3.0,1.0
226.38,3.0,1.0
226.44,3.0,1.0
226.74,3.0,1.0
226.87,3.0,1.0
227.72,3.0,1.0
226.78,3.0,1.0
226.05,3.0,1.0
224.43,3.0,1.0
224.47,3.0,1.0
224.2,3.0,1.0
226.3,3.0,1.0
225.15,3.0,1.0
224.44,3.0,1.0
224.27,3.0,1.0
225.13,3.0,1.0
224.33,3.0,1.0
225.0,3.0,1.0
224.89,3.0,1.0
224.86,3.0,1.0
225.37,3.0,1.0
225.08,3.0,1.0
225.03,3.0,1.0
224.37,3.0,1.0
224.78,3.0,1.0
224.25,3.0,1.0
224.56,3.0,1.0
224.53,3.0,1.0
227.17,3.0,1.0
225.47,3.0,1.0
225.16,3.0,1.0
224.8,3.0,1.0
224.27,3.0,1.0
224.47,3.0,1.0
224.25,3.0,1.0
225.13,3.0,1.0
224.25,3.0,1.0
224.03,3.0,1.0
223.98,3.0,1.0
225.84,3.0,1.0
226.39,3.0,1.0
224.59,3.0,1.0
224.92,3.0,1.0
224.63,3.0,1.0
224.37,3.0,1.0
225.43,3.0,1.0
223.56,3.0,1.0
223.63,3.0,1.0
224.9,3.0,1.0
224.88,3.0,1.0
224.74,3.0,1.0
224.74,3.0,1.0
224.57,3.0,1.0
223.95,3.0,1.0
225.13,3.0,1.0
224.98,3.0,1.0
224.82,3.0,1.0
223.44,3.0,1.0
222.99,3.0,1.0
222.81,3.0,1.0
223.02,3.0,1.0
223.46,3.0,1.0
222.92,3.0,1.0
224.82,3.0,1.0
223.15,3.0,1.0
223.63,3.0,1.0
223.62,3.0,1.0
223.54,3.0,1.0
223.52,3.0,1.0
224.18,3.0,1.0
222.89,3.0,1.0
223.32,3.0,1.0
224.04,3.0,1.0
223.72,3.0,1.0
223.28,3.0,1.0
223.69,3.0,1.0
223.75,3.0,1.0
223.2,3.0,1.0
225.0,3.0,1.0
226.07,3.0,1.0
225.41,3.0,1.0
226.55,3.0,1.0
226.58,3.0,1.0
225.92,3.0,1.0
225.95,3.0,1.0
226.41,3.0,1.0
226.79,3.0,1.0
226.38,3.0,1.0
226.41,3.0,1.0
226.37,3.0,1.0
226.56,3.0,1.0
225.48,3.0,1.0
226.57,3.0,1.0
228.38,3.0,1.0
227.34,3.0,1.0
225.29,3.0,1.0
224.35,3.0,1.0
224.82,3.0,1.0
224.61,3.0,1.0
224.45,3.0,1.0
223.87,3.0,1.0
223.73,3.0,1.0
223.78,3.0,1.0
224.59,3.0,1.0
224.78,3.0,1.0
225.57,3.0,1.0
224.24,3.0,1.0
224.37,3.0,1.0
224.41,3.0,1.0
223.43,3.0,1.0
223.24,3.0,1.0
222.94,3.0,1.0
224.69,3.0,1.0
224.06,3.0,1.0
223.8,3.0,1.0
223.81,3.0,1.0
223.72,3.0,1.0
224.34,3.0,1.0
224.16,3.0,1.0
223.51,3.0,1.0
224.24,3.0,1.0
223.66,3.0,1.0
224.41,3.0,1.0
224.99,3.0,1.0
224.3,3.0,1.0
223.74,3.0,1.0
224.0,3.0,1.0
223.28,3.0,1.0
223.93,3.0,1.0
224.03,3.0,1.0
223.15,3.0,1.0
224.47,3.0,1.0
224.58,3.0,1.0
225.88,3.0,1.0
226.31,3.0,1.0
225.87,3.0,1.0
225.66,3.0,1.0
227.57,3.0,1.0
226.79,3.0,1.0
226.49,3.0,1.0
226.88,3.0,1.0
226.53,3.0,1.0
226.17,3.0,1.0
226.77,3.0,1.0
227.46,3.0,1.0
227.39,3.0,1.0
227.04,3.0,1.0
227.2,3.0,1.0
1927.11,3.0,611.0
441.14,3.0,238.0
444.04,3.0,240.0
439.22,3.0,236.0
427.92,3.0,221.0
421.0,3.0,213.0
412.89,3.0,206.0
404.94,3.0,203.0
400.91,3.0,195.0
398.19,3.0,196.0
396.77,3.0,197.0
394.63,3.0,193.0
394.07,3.0,191.0
396.0,3.0,196.0
397.05,3.0,197.0
398.06,3.0,195.0
399.24,3.0,199.0
400.13,3.0,201.0
400.13,3.0,199.0
400.48,3.0,199.0
398.68,3.0,200.0
398.39,3.0,198.0
396.98,3.0,196.0
396.9,3.0,199.0
395.41,3.0,195.0
393.95,3.0,192.0
395.93,3.0,196.0
395.09,3.0,197.0
397.17,3.0,192.0
395.0,3.0,195.0
395.03,3.0,196.0
393.07,3.0,196.0
393.04,3.0,193.0
392.76,3.0,190.0
390.71,3.0,191.0
391.85,3.0,190.0
389.88,3.0,188.0
390.83,3.0,190.0
390.27,3.0,188.0
391.02,3.0,187.0
390.76,3.0,189.0
389.59,3.0,190.0
388.26,3.0,190.0
388.03,3.0,189.0
388.58,3.0,188.0
387.61,3.0,186.0
387.4500000000001,3.0,186.0
387.51,3.0,187.0
389.58,3.0,185.0
386.96,3.0,187.0
386.14,3.0,189.0
387.09,3.0,189.0
386.98,3.0,188.0
387.42,3.0,187.0
387.53,3.0,186.0
386.35,3.0,185.0
386.83,4.0,185.0
387.01,3.0,184.0
385.62,3.0,184.0
385.46,3.0,183.0
386.67,3.0,182.0
386.21,3.0,182.0
386.03,3.0,182.0
384.35,3.0,182.0
385.58,3.0,184.0
385.25,3.0,186.0
385.59,3.0,181.0
384.59,3.0,183.0
385.12,3.0,184.0
385.28,3.0,181.0
384.97,3.0,182.0
384.6,3.0,181.0
385.24,3.0,181.0
385.77,3.0,180.0
386.42,3.0,181.0
384.27,3.0,181.0
385.15,3.0,181.0
385.17,3.0,180.0
385.98,3.0,181.0
383.49,3.0,181.0
384.82,3.0,181.0
385.01,3.0,181.0
383.9500000000001,3.0,184.0
384.88,3.0,181.0
384.22,3.0,180.0
384.45,3.0,180.0
386.31,3.0,180.0
383.53,3.0,181.0
385.13,3.0,180.0
386.09,3.0,180.0
383.33,3.0,181.0
383.8,3.0,181.0
383.79,3.0,181.0
383.07,3.0,181.0
383.09,3.0,182.0
384.27,3.0,180.0
383.43,3.0,180.0
384.13,3.0,179.0
383.27,3.0,182.0
382.05,3.0,178.0
383.13,3.0,178.0
382.04,3.0,178.0
382.52,3.0,178.0
382.48,3.0,178.0
382.66,3.0,178.0
382.71,3.0,178.0
380.57,3.0,178.0
382.06,3.0,179.0
382.86,3.0,179.0
380.77,3.0,180.0
381.31,3.0,180.0
381.99,3.0,180.0
382.16,3.0,179.0
381.41,3.0,176.0
382.22,3.0,179.0
382.23,3.0,178.0
382.75,3.0,177.0
380.67,3.0,176.0
381.35,4.0,177.0
381.64,3.0,178.0
381.74,3.0,179.0
380.68,3.0,179.0
381.7000000000001,3.0,179.0
381.45,3.0,179.0
380.74,3.0,176.0
380.82,3.0,176.0
380.07,3.0,177.0
379.73,3.0,177.0
379.57,3.0,178.0
380.03,3.0,177.0
379.68,3.0,178.0
378.31,3.0,175.0
376.89,3.0,177.0
377.14,3.0,176.0
377.08,3.0,175.0
376.85,3.0,174.0
378.3,3.0,176.0
377.83,3.0,176.0
376.74,3.0,177.0
377.5700000000001,3.0,174.0
377.2,3.0,174.0
377.56,3.0,175.0
375.75,3.0,174.0
376.29,3.0,176.0
375.86,3.0,175.0
375.57,3.0,175.0
375.64,3.0,176.0
377.97,3.0,177.0
375.79,3.0,176.0
375.55,3.0,175.0
374.47,3.0,174.0
375.13,3.0,174.0
374.73,3.0,175.0
375.46,3.0,176.0
375.01,3.0,173.0
374.07,3.0,172.0
374.81,3.0,172.0
374.38,3.0,174.0
373.84,3.0,175.0
373.7000000000001,3.0,175.0
374.32,3.0,175.0
373.1,3.0,175.0
375.39,3.0,174.0
373.47,3.0,171.0
373.55,3.0,172.0
372.91,3.0,173.0
373.39,3.0,174.0
373.78,3.0,175.0
373.05,3.0,172.0
373.62,3.0,175.0
373.84,3.0,175.0
372.9,3.0,174.0
373.45,3.0,173.0
375.39,3.0,171.0
372.65,3.0,172.0
371.68,3.0,171.0
372.38,3.0,172.0
372.44,3.0,173.0
372.14,3.0,174.0
374.28,3.0,173.0
372.72,3.0,171.0
371.12,3.0,170.0
372.16,3.0,171.0
372.64,3.0,172.0
371.38,3.0,173.0
371.24,3.0,171.0
371.74,3.0,171.0
370.39,3.0,172.0
372.05,3.0,169.0
371.44,3.0,171.0
370.81,3.0,169.0
371.34,3.0,170.0
371.03,3.0,172.0
370.47,3.0,173.0
369.66,3.0,172.0
370.02,3.0,170.0
370.93,3.0,169.0
370.32,3.0,170.0
370.48,3.0,173.0
369.44,3.0,172.0
369.47,3.0,172.0
368.85,3.0,171.0
367.58,3.0,171.0
367.67,3.0,168.0
368.01,3.0,171.0
369.07,3.0,170.0
367.35,3.0,171.0
368.02,3.0,172.0
370.83,3.0,170.0
366.87,3.0,168.0
368.2,3.0,170.0
366.41,3.0,171.0
367.19,3.0,171.0
366.89,3.0,170.0
366.46,3.0,167.0
367.34,3.0,168.0
368.03,3.0,168.0
366.46,3.0,168.0
366.43,3.0,171.0
369.27,3.0,169.0
368.3,3.0,170.0
366.97,3.0,168.0
366.83,3.0,167.0
367.32,3.0,169.0
367.42,3.0,170.0
366.25,3.0,169.0
366.82,3.0,167.0
366.42,3.0,168.0
366.9,3.0,169.0
366.88,3.0,169.0
366.93,3.0,168.0
366.15,3.0,169.0
366.35,3.0,168.0
365.97,3.0,168.0
364.83,3.0,168.0
366.15,3.0,170.0
366.54,3.0,168.0
367.1,3.0,166.0
367.43,3.0,168.0
366.67,3.0,169.0
365.71,3.0,168.0
365.28,3.0,166.0
365.58,3.0,167.0
365.67,3.0,168.0
367.68,3.0,168.0
366.79,3.0,167.0
365.79,3.0,167.0
367.01,3.0,167.0
366.44,3.0,167.0
365.91,3.0,167.0
367.78,3.0,168.0
366.09,3.0,166.0
366.75,3.0,166.0
365.3,3.0,168.0
366.59,3.0,167.0
366.52,3.0,166.0
365.21,3.0,166.0
366.12,3.0,167.0
367.19,3.0,167.0
365.85,3.0,164.0
365.12,3.0,164.0
367.02,3.0,164.0
364.62,3.0,165.0
364.82,3.0,167.0
364.56,3.0,166.0
365.45,3.0,165.0
365.15,3.0,165.0
363.9,3.0,167.0
364.31,3.0,164.0
366.23,3.0,165.0
364.05,3.0,168.0
364.42,3.0,166.0
364.19,3.0,164.0
363.12,3.0,166.0
363.86,3.0,165.0
364.69,3.0,166.0
363.08,3.0,165.0
363.52,3.0,164.0
364.5,3.0,166.0
363.0,3.0,164.0
364.3,3.0,166.0
364.12,3.0,164.0
363.24,3.0,166.0
363.45,3.0,166.0
364.38,3.0,163.0
363.6,3.0,164.0
364.09,3.0,165.0
364.08,3.0,164.0
366.43,3.0,166.0
366.43,3.0,165.0
366.98,3.0,163.0
367.34,3.0,162.0
366.02,3.0,163.0
365.44,3.0,165.0
365.66,3.0,165.0
365.04,3.0,164.0
365.15,3.0,165.0
365.43,3.0,163.0
367.34,3.0,164.0
364.47,3.0,166.0
364.91,3.0,162.0
363.41,3.0,164.0
362.38,3.0,165.0
362.74,3.0,162.0
361.84,3.0,165.0
362.52,3.0,162.0
362.58,3.0,164.0
362.81,3.0,163.0
360.56,3.0,163.0
361.43,3.0,164.0
361.61,3.0,163.0
361.08,3.0,163.0
362.58,3.0,164.0
361.52,3.0,162.0
362.07,3.0,164.0
363.18,3.0,164.0
361.85,3.0,161.0
361.49,3.0,164.0
360.56,3.0,163.0
360.41,3.0,161.0
362.41,3.0,163.0
361.99,3.0,162.0
362.33,3.0,161.0
361.48,3.0,161.0
361.05,3.0,163.0
362.55,3.0,162.0
362.5,3.0,161.0
362.93,3.0,163.0
362.33,3.0,161.0
361.62,3.0,162.0
362.83,3.0,162.0
362.62,3.0,160.0
363.12,3.0,162.0
362.36,3.0,162.0
362.44,3.0,161.0
363.9,3.0,163.0
361.23,3.0,159.0
363.34,3.0,160.0
362.06,3.0,162.0
361.85,3.0,160.0
361.78,3.0,163.0
361.68,3.0,163.0
364.29,3.0,161.0
362.62,3.0,161.0
361.26,3.0,162.0
361.21,3.0,160.0
363.37,3.0,162.0
361.71,3.0,160.0
361.52,3.0,162.0
361.06,3.0,162.0
362.11,3.0,160.0
361.8,3.0,161.0
360.0,3.0,159.0
361.16,3.0,162.0
361.62,3.0,161.0
360.34,3.0,160.0
360.87,3.0,161.0
362.08,3.0,159.0
361.15,3.0,160.0
361.83,3.0,161.0
361.54,3.0,161.0
361.75,3.0,160.0
360.52,3.0,161.0
362.31,3.0,158.0
360.4,3.0,161.0
359.45,3.0,159.0
361.57,3.0,160.0
360.7,3.0,160.0
362.09,3.0,161.0
361.21,3.0,160.0
360.31,3.0,159.0
361.02,3.0,160.0
360.94,3.0,160.0
361.41,3.0,160.0
361.04,3.0,159.0
360.02,3.0,161.0
360.84,3.0,158.0
359.94,3.0,161.0
360.59,3.0,158.0
358.94,3.0,160.0
359.1,3.0,160.0
360.63,3.0,159.0
359.44,3.0,160.0
359.98,3.0,159.0
360.72,3.0,159.0
359.81,3.0,158.0
358.69,3.0,159.0
358.82,3.0,159.0
360.27,3.0,159.0
360.19,3.0,159.0
360.24,3.0,160.0
362.74,3.0,158.0
361.72,3.0,160.0
363.03,3.0,158.0
360.93,3.0,160.0
368.51,3.0,157.0
362.28,3.0,159.0
361.26,3.0,160.0
365.08,3.0,158.0
361.8,3.0,160.0
360.76,3.0,157.0
361.31,3.0,157.0
361.61,3.0,160.0
360.82,3.0,158.0
362.2,3.0,159.0
361.26,3.0,158.0
361.11,3.0,159.0
360.66,3.0,159.0
361.2,3.0,157.0
360.44,3.0,159.0
359.96000000000004,3.0,158.0
359.3,3.0,158.0
359.79,3.0,157.0
360.6,3.0,158.0
359.49,3.0,157.0
359.06,3.0,158.0
359.88,3.0,159.0
359.04,3.0,157.0
358.46000000000004,3.0,160.0
359.77,3.0,157.0
358.69,3.0,159.0
359.08,3.0,157.0
360.29,3.0,159.0
359.43,3.0,157.0
360.36,3.0,158.0
357.69,3.0,158.0
358.0,3.0,157.0
358.59000000000003,3.0,157.0
357.56,3.0,156.0
357.68,3.0,159.0
358.45,3.0,156.0
359.05,3.0,157.0
356.53,3.0,158.0
357.86,3.0,157.0
358.27,3.0,159.0
358.71,3.0,156.0
358.67,3.0,159.0
356.9,3.0,156.0
357.41,3.0,158.0
356.86,3.0,157.0
358.41,3.0,158.0
359.64,3.0,158.0
360.7,3.0,158.0
359.81,3.0,158.0
359.54,3.0,156.0
360.26,3.0,157.0
360.45,3.0,159.0
359.38,3.0,157.0
359.18,3.0,156.0
360.86,3.0,157.0
360.42,3.0,157.0
359.84000000000003,3.0,157.0
360.26,3.0,157.0
361.62,3.0,157.0
358.62,3.0,157.0
355.6,3.0,157.0
354.35,3.0,157.0
355.8,3.0,158.0
354.94,3.0,156.0
354.99,3.0,158.0
354.74,3.0,156.0
354.84000000000003,3.0,156.0
354.67,3.0,157.0
354.16,3.0,156.0
355.29,3.0,156.0
354.78,3.0,156.0
355.53,3.0,157.0
355.26,3.0,155.0
354.23,3.0,157.0
352.99,3.0,156.0
354.43,3.0,156.0
355.8,3.0,157.0
355.06,3.0,157.0
355.66,3.0,156.0
355.11,3.0,157.0
355.59000000000003,3.0,157.0
355.23,3.0,155.0
355.07,3.0,157.0
355.64,3.0,156.0
354.8,3.0,156.0
354.68,3.0,157.0
354.82,3.0,155.0
356.41,3.0,156.0
355.1,3.0,156.0
356.36,3.0,156.0
355.23,3.0,156.0
356.14,3.0,157.0
354.33,3.0,155.0
355.08,3.0,156.0
354.77,3.0,155.0
356.0,3.0,155.0
353.84,3.0,156.0
354.48,3.0,157.0
353.52,3.0,156.0
354.2,3.0,155.0
354.12,3.0,157.0
353.76,3.0,154.0
355.53,3.0,156.0
355.36,3.0,154.0
355.75,3.0,156.0
355.4,3.0,154.0
355.74,3.0,156.0
355.83,3.0,154.0
355.9,3.0,157.0
356.9,3.0,154.0
356.12,3.0,155.0
356.78,3.0,156.0
221.67,3.0,0.0
221.79,3.0,0.0
223.09,3.0,0.0
222.37,3.0,0.0
222.23,3.0,0.0
222.08,3.0,0.0
221.64,3.0,0.0
221.59,3.0,0.0
220.71,3.0,0.0
220.92,3.0,0.0
221.43,3.0,0.0
220.82,3.0,0.0
221.53,3.0,0.0
220.42,3.0,0.0
220.78,3.0,0.0
220.45,3.0,0.0
220.72,3.0,0.0
220.25,3.0,0.0
220.35,3.0,0.0
221.1,3.0,0.0
220.8,3.0,1.0
220.9,3.0,0.0
221.54,3.0,0.0
220.5,3.0,0.0
221.45,3.0,0.0
221.18,3.0,0.0
220.75,3.0,1.0
220.19,3.0,0.0
220.3,3.0,1.0
219.89,3.0,0.0
219.31,3.0,0.0
219.65,3.0,0.0
220.24,3.0,0.0
218.69,3.0,0.0
219.22,3.0,0.0
219.45,3.0,0.0
220.54,3.0,0.0
219.79,3.0,1.0
220.82,3.0,0.0
219.02,4.0,1.0
219.47,3.0,0.0
219.89,3.0,0.0
220.28,3.0,1.0
220.35,3.0,0.0
219.65,3.0,1.0
220.62,3.0,0.0
220.42,3.0,0.0
220.0,3.0,0.0
220.53,3.0,0.0
220.26,3.0,0.0
218.96,3.0,0.0
220.33,3.0,0.0
220.21,3.0,1.0
220.7,3.0,0.0
220.78,3.0,0.0
221.08,3.0,0.0
221.2,3.0,0.0
220.95,3.0,1.0
219.89,3.0,0.0
220.58,3.0,0.0
222.23,3.0,0.0
222.37,3.0,1.0
221.71,3.0,0.0
222.55,3.0,0.0
224.19,3.0,0.0
223.53,3.0,0.0
222.3,3.0,0.0
221.8,3.0,0.0
222.67,3.0,0.0
223.26,3.0,1.0
223.6,3.0,0.0
224.72,3.0,0.0
224.43,3.0,0.0
224.7,3.0,0.0
223.93,3.0,0.0
224.61,3.0,0.0
222.85,3.0,0.0
222.96,3.0,1.0
224.72,3.0,0.0
223.38,3.0,0.0
224.15,3.0,0.0
223.19,3.0,0.0
223.38,3.0,1.0
222.85,3.0,0.0
222.91,3.0,0.0
221.76,3.0,1.0
221.82,3.0,0.0
222.16,3.0,0.0
221.13,3.0,0.0
223.02,3.0,0.0
222.23,3.0,0.0
222.67,3.0,1.0
221.68,3.0,0.0
221.91,3.0,1.0
221.87,3.0,0.0
222.08,3.0,0.0
221.47,3.0,0.0
222.37,3.0,0.0
222.08,3.0,0.0
222.37,3.0,1.0
220.71,3.0,0.0
222.19,3.0,0.0
221.79,3.0,0.0
222.26,3.0,0.0
221.99,3.0,0.0
221.97,3.0,0.0
222.08,3.0,0.0
221.33,3.0,0.0
221.95,3.0,0.0
221.69,3.0,0.0
222.79,3.0,0.0
222.26,3.0,0.0
221.51,3.0,0.0
221.26,3.0,1.0
221.76,3.0,0.0
221.32,3.0,0.0
221.63,3.0,0.0
222.77,3.0,0.0
221.99,3.0,0.0
222.47,3.0,0.0
222.1,3.0,0.0
222.3,3.0,1.0
222.41,3.0,0.0
222.36,3.0,0.0
222.22000000000003,3.0,0.0
222.41,3.0,0.0
221.94,3.0,0.0
222.16,3.0,0.0
222.53,3.0,0.0
221.68,3.0,0.0
221.29,3.0,0.0
221.67,3.0,0.0
221.61,3.0,0.0
219.87,3.0,0.0
220.57,3.0,0.0
220.65,3.0,0.0
220.27,3.0,0.0
220.52,3.0,0.0
220.24,3.0,0.0
220.44,3.0,0.0
220.04,3.0,0.0
220.2,3.0,1.0
220.82,3.0,0.0
220.65,3.0,0.0
220.9,3.0,0.0
222.19,3.0,0.0
221.72,3.0,1.0
221.89,3.0,0.0
221.88,3.0,1.0
222.25,3.0,0.0
222.0,3.0,1.0
222.06,3.0,0.0
222.17,3.0,0.0
224.86,3.0,0.0
223.31,3.0,0.0
222.97,3.0,0.0
222.33,3.0,0.0
221.3,3.0,0.0
221.93,3.0,0.0
222.84,3.0,0.0
224.04,3.0,0.0
223.25,3.0,0.0
223.53,3.0,0.0
223.34,3.0,0.0
223.47,3.0,1.0
222.44,3.0,0.0
222.6,3.0,0.0
222.77,3.0,0.0
222.61,3.0,0.0
223.22,3.0,0.0
222.52,3.0,0.0
222.45,3.0,0.0
223.05,3.0,0.0
223.77,3.0,0.0
222.49,3.0,0.0
222.52,3.0,0.0
222.88,3.0,0.0
223.29,3.0,0.0
222.37,3.0,0.0
222.98,3.0,0.0
223.2,3.0,0.0
221.67,3.0,1.0
222.23,3.0,0.0
221.52,3.0,0.0
221.47,3.0,0.0
220.97,3.0,0.0
221.33,3.0,0.0
221.43,3.0,0.0
221.0,3.0,0.0
221.76,3.0,0.0
222.67,3.0,0.0
220.86,3.0,0.0
220.78,3.0,0.0
220.56,3.0,0.0
221.08,3.0,0.0
220.82,3.0,0.0
221.22,3.0,0.0
221.15,3.0,0.0
222.11,3.0,0.0
222.38,3.0,0.0
222.22000000000003,3.0,0.0
222.94,3.0,0.0
222.42,3.0,0.0
222.42,3.0,0.0
222.31,3.0,1.0
222.15,3.0,0.0
221.85,3.0,0.0
221.83,3.0,0.0
221.64,3.0,0.0
221.09,3.0,0.0
221.65,3.0,0.0
220.8,3.0,0.0
221.86,3.0,0.0
221.29,3.0,0.0
221.87,3.0,0.0
221.85,3.0,0.0
221.02,3.0,0.0
221.66000000000005,3.0,1.0
221.69,3.0,1.0
222.12,3.0,1.0
221.64,3.0,0.0
221.69,3.0,0.0
222.03,3.0,0.0
221.73,3.0,1.0
221.52,3.0,0.0
222.42,3.0,1.0
222.79,3.0,0.0
221.9,3.0,0.0
222.38,3.0,0.0
222.59,3.0,0.0
221.92,3.0,0.0
